Date,Time,Interval (Seconds)
02/25/2017,12:33:45.847,0.6636799999999999
02/25/2017,12:33:46.438,0.597312
02/25/2017,12:33:47.219,0.796416
02/25/2017,12:33:48.210,0.962336
02/25/2017,12:33:48.975,0.779824
02/25/2017,12:33:49.662,0.680272
02/25/2017,12:33:50.466,0.796416
02/25/2017,12:33:51.282,0.813008
02/25/2017,12:33:52.076,0.813008
02/25/2017,12:33:53.002,0.895968
02/25/2017,12:33:53.798,0.813008
02/25/2017,12:33:54.980,1.194624
02/25/2017,12:33:55.800,0.796416
02/25/2017,12:33:56.640,0.862784
02/25/2017,12:33:57.150,0.5143519999999999
02/25/2017,12:33:57.997,0.796416
02/25/2017,12:33:58.946,0.929152
02/25/2017,12:33:59.663,0.7632319999999999
02/25/2017,12:33:59.849,0.149328
02/25/2017,12:34:00.723,0.8793759999999999
02/25/2017,12:34:01.565,0.895968
02/25/2017,12:34:02.487,0.862784
02/25/2017,12:34:03.323,0.8296
02/25/2017,12:34:04.186,0.8461919999999999
02/25/2017,12:34:04.981,0.813008
02/25/2017,12:34:05.698,0.74664
02/25/2017,12:34:06.505,0.7632319999999999
02/25/2017,12:34:06.990,0.5143519999999999
02/25/2017,12:34:07.750,0.7632319999999999
02/25/2017,12:34:08.375,0.630496
02/25/2017,12:34:08.888,0.5143519999999999
02/25/2017,12:34:09.669,0.7632319999999999
02/25/2017,12:34:10.376,0.6968639999999999
02/25/2017,12:34:11.432,1.0784799999999999
02/25/2017,12:34:12.325,0.862784
02/25/2017,12:34:13.142,0.813008
02/25/2017,12:34:13.945,0.8461919999999999
02/25/2017,12:34:15.162,0.796416
02/25/2017,12:34:16.499,0.779824
02/25/2017,12:34:16.610,0.862784
02/25/2017,12:34:17.366,0.9789279999999999
02/25/2017,12:34:18.337,0.9457439999999999
02/25/2017,12:34:19.130,0.8296
02/25/2017,12:34:19.947,0.796416
02/25/2017,12:34:20.735,0.779824
02/25/2017,12:34:21.798,0.895968
02/25/2017,12:34:22.496,0.862784
02/25/2017,12:34:22.902,0.431392
02/25/2017,12:34:23.388,0.481168
02/25/2017,12:34:23.890,0.464576
02/25/2017,12:34:24.734,0.862784
02/25/2017,12:34:25.543,0.813008
02/25/2017,12:34:26.214,0.680272
02/25/2017,12:34:26.322,0.099552
02/25/2017,12:34:27.149,0.862784
02/25/2017,12:34:27.681,0.49776
02/25/2017,12:34:28.009,0.33183999999999997
02/25/2017,12:34:28.140,0.116144
02/25/2017,12:34:28.543,0.431392
02/25/2017,12:34:28.877,0.24888
02/25/2017,12:34:28.957,0.149328
02/25/2017,12:34:29.795,0.613904
02/25/2017,12:34:31.033,0.630496
02/25/2017,12:34:31.899,0.680272
02/25/2017,12:34:32.243,0.9457439999999999
02/25/2017,12:34:32.955,0.862784
02/25/2017,12:34:33.902,0.6968639999999999
02/25/2017,12:34:34.317,0.564128
02/25/2017,12:34:34.806,0.862784
02/25/2017,12:34:35.884,0.8461919999999999
02/25/2017,12:34:36.805,0.796416
02/25/2017,12:34:38.158,0.862784
02/25/2017,12:34:38.392,0.8296
02/25/2017,12:34:39.994,0.481168
02/25/2017,12:34:47.063,0.34843199999999996
02/25/2017,12:34:47.203,0.298656
02/25/2017,12:34:47.803,0.796416
02/25/2017,12:34:50.789,0.8461919999999999
02/25/2017,12:34:50.865,0.7632319999999999
02/25/2017,12:34:51.073,0.7300479999999999
02/25/2017,12:34:51.200,1.0784799999999999
02/25/2017,12:34:51.324,0.8296
02/25/2017,12:34:51.689,0.7300479999999999
02/25/2017,12:34:52.484,0.779824
02/25/2017,12:34:53.173,0.7300479999999999
02/25/2017,12:34:54.040,0.8793759999999999
02/25/2017,12:34:54.899,0.862784
02/25/2017,12:34:55.626,0.74664
02/25/2017,12:34:56.475,0.813008
02/25/2017,12:34:57.427,0.9789279999999999
02/25/2017,12:34:58.368,0.9125599999999999
02/25/2017,12:34:59.144,0.7632319999999999
02/25/2017,12:34:59.977,0.8461919999999999
02/25/2017,12:35:00.941,0.9789279999999999
02/25/2017,12:35:01.763,0.8461919999999999
02/25/2017,12:35:02.648,0.8296
02/25/2017,12:35:03.429,0.796416
02/25/2017,12:35:04.089,0.680272
02/25/2017,12:35:04.837,0.74664
02/25/2017,12:35:05.609,0.74664
02/25/2017,12:35:06.389,0.796416
02/25/2017,12:35:07.110,0.713456
02/25/2017,12:35:07.915,0.813008
02/25/2017,12:35:08.634,0.74664
02/25/2017,12:35:09.371,0.7300479999999999
02/25/2017,12:35:10.103,0.7300479999999999
02/25/2017,12:35:11.024,0.8793759999999999
02/25/2017,12:35:11.851,0.862784
02/25/2017,12:35:12.439,0.564128
02/25/2017,12:35:12.913,0.464576
02/25/2017,12:35:13.554,0.630496
02/25/2017,12:35:14.380,0.8461919999999999
02/25/2017,12:35:15.063,0.713456
02/25/2017,12:35:15.184,0.116144
02/25/2017,12:35:16.234,1.045296
02/25/2017,12:35:16.962,0.713456
02/25/2017,12:35:17.485,0.398208
02/25/2017,12:35:17.516,0.149328
02/25/2017,12:35:18.304,0.813008
02/25/2017,12:35:19.203,0.862784
02/25/2017,12:35:20.053,0.862784
02/25/2017,12:35:20.780,0.713456
02/25/2017,12:35:21.487,0.7300479999999999
02/25/2017,12:35:22.258,0.74664
02/25/2017,12:35:23.104,0.8461919999999999
02/25/2017,12:35:23.732,0.630496
02/25/2017,12:35:24.192,0.431392
02/25/2017,12:35:24.957,0.796416
02/25/2017,12:35:25.603,0.613904
02/25/2017,12:35:26.272,0.6968639999999999
02/25/2017,12:35:27.017,0.74664
02/25/2017,12:35:27.856,0.862784
02/25/2017,12:35:28.429,0.547536
02/25/2017,12:35:29.290,0.862784
02/25/2017,12:35:29.940,0.647088
02/25/2017,12:35:30.672,0.7632319999999999
02/25/2017,12:35:31.465,0.7632319999999999
02/25/2017,12:35:32.211,0.779824
02/25/2017,12:35:33.000,0.779824
02/25/2017,12:36:22.806,0.8461919999999999
02/25/2017,12:36:23.703,0.895968
02/25/2017,12:36:23.871,0.149328
02/25/2017,12:36:24.646,0.779824
02/25/2017,12:36:25.453,0.8461919999999999
02/25/2017,12:36:26.075,0.613904
02/25/2017,12:36:26.394,0.282064
02/25/2017,12:36:26.565,0.16591999999999998
02/25/2017,12:36:27.266,0.713456
02/25/2017,12:36:27.810,0.564128
02/25/2017,12:36:28.262,0.4148
02/25/2017,12:36:28.698,0.464576
02/25/2017,12:36:29.259,0.547536
02/25/2017,12:36:29.276,0.033184
02/25/2017,12:36:29.325,0.049776
02/25/2017,12:36:29.769,0.447984
02/25/2017,12:36:30.153,0.38161599999999996
02/25/2017,12:36:30.219,0.08295999999999999
02/25/2017,12:36:30.544,0.298656
02/25/2017,12:36:31.251,0.5143519999999999
02/25/2017,12:36:31.647,0.38161599999999996
02/25/2017,12:36:31.784,0.116144
02/25/2017,12:36:32.112,0.34843199999999996
02/25/2017,12:36:32.440,0.34843199999999996
02/25/2017,12:36:32.840,0.398208
02/25/2017,12:36:33.997,0.7300479999999999
02/25/2017,12:36:34.652,0.680272
02/25/2017,12:36:35.529,0.8296
02/25/2017,12:36:36.256,0.74664
02/25/2017,12:36:36.783,0.530944
02/25/2017,12:36:37.083,0.315248
02/25/2017,12:36:37.615,0.5143519999999999
02/25/2017,12:36:38.123,0.481168
02/25/2017,12:36:38.691,0.597312
02/25/2017,12:36:38.805,0.116144
02/25/2017,12:36:39.777,0.8461919999999999
02/25/2017,12:36:40.193,0.481168
02/25/2017,12:36:40.619,0.464576
02/25/2017,12:36:41.376,0.779824
02/25/2017,12:36:42.180,0.796416
02/25/2017,12:36:42.556,0.33183999999999997
02/25/2017,12:36:43.311,0.796416
02/25/2017,12:36:44.118,0.74664
02/25/2017,12:36:45.000,0.929152
02/25/2017,12:36:45.576,0.564128
02/25/2017,12:36:45.880,0.33183999999999997
02/25/2017,12:36:46.217,0.298656
02/25/2017,12:36:46.580,0.282064
02/25/2017,12:36:46.776,0.282064
02/25/2017,12:36:47.114,0.282064
02/25/2017,12:36:47.305,0.282064
02/25/2017,12:36:47.558,0.265472
02/25/2017,12:36:48.071,0.34843199999999996
02/25/2017,12:36:48.225,0.298656
02/25/2017,12:36:48.349,0.149328
02/25/2017,12:36:49.205,0.8296
02/25/2017,12:36:49.968,0.7300479999999999
02/25/2017,12:36:50.827,0.8793759999999999
02/25/2017,12:36:51.389,0.564128
02/25/2017,12:36:52.030,0.6636799999999999
02/25/2017,12:36:52.569,0.5143519999999999
02/25/2017,12:36:53.150,0.613904
02/25/2017,12:36:53.993,0.7632319999999999
02/25/2017,12:36:54.628,0.680272
02/25/2017,12:36:55.342,0.713456
02/25/2017,12:36:55.663,0.298656
02/25/2017,12:36:55.876,0.232288
02/25/2017,12:36:56.258,0.398208
02/25/2017,12:36:56.594,0.315248
02/25/2017,12:36:56.671,0.116144
02/25/2017,12:36:57.144,0.464576
02/25/2017,12:36:57.244,0.099552
02/25/2017,12:36:57.870,0.597312
02/25/2017,12:36:58.604,0.7300479999999999
02/25/2017,12:36:58.727,0.132736
02/25/2017,12:36:58.930,0.066368
02/25/2017,12:36:58.995,0.066368
02/25/2017,12:36:59.138,0.116144
02/25/2017,12:36:59.222,0.066368
02/25/2017,12:36:59.298,0.066368
02/25/2017,12:36:59.360,0.116144
02/25/2017,12:36:59.469,0.066368
02/25/2017,12:36:59.526,0.066368
02/25/2017,12:36:59.535,0.049776
02/25/2017,12:36:59.639,0.066368
02/25/2017,12:36:59.762,0.116144
02/25/2017,12:36:59.818,0.066368
02/25/2017,12:36:59.868,0.066368
02/25/2017,12:36:59.969,0.116144
02/25/2017,12:37:00.078,0.066368
02/25/2017,12:37:00.146,0.066368
02/25/2017,12:37:00.153,0.049776
02/25/2017,12:37:00.264,0.066368
02/25/2017,12:37:00.378,0.116144
02/25/2017,12:37:00.436,0.066368
02/25/2017,12:37:00.494,0.066368
02/25/2017,12:37:00.627,0.116144
02/25/2017,12:37:00.679,0.066368
02/25/2017,12:37:00.736,0.066368
02/25/2017,12:37:00.803,0.049776
02/25/2017,12:37:00.850,0.08295999999999999
02/25/2017,12:37:00.970,0.099552
02/25/2017,12:37:01.028,0.066368
02/25/2017,12:37:01.082,0.066368
02/25/2017,12:37:01.308,0.099552
02/25/2017,12:37:01.336,0.08295999999999999
02/25/2017,12:37:01.397,0.066368
02/25/2017,12:37:01.400,0.049776
02/25/2017,12:37:01.516,0.08295999999999999
02/25/2017,12:37:01.580,0.099552
02/25/2017,12:37:01.630,0.066368
02/25/2017,12:37:01.700,0.066368
02/25/2017,12:37:01.814,0.099552
02/25/2017,12:37:01.932,0.08295999999999999
02/25/2017,12:37:01.968,0.066368
02/25/2017,12:37:02.024,0.049776
02/25/2017,12:37:02.090,0.08295999999999999
02/25/2017,12:37:02.226,0.099552
02/25/2017,12:37:02.295,0.066368
02/25/2017,12:37:02.365,0.066368
02/25/2017,12:37:02.432,0.099552
02/25/2017,12:37:02.496,0.066368
02/25/2017,12:37:02.549,0.066368
02/25/2017,12:37:02.613,0.049776
02/25/2017,12:37:02.729,0.116144
02/25/2017,12:37:02.823,0.066368
02/25/2017,12:37:02.993,0.16591999999999998
02/25/2017,12:37:03.059,0.066368
02/25/2017,12:37:03.136,0.066368
02/25/2017,12:37:03.490,0.34843199999999996
02/25/2017,12:37:03.601,0.116144
02/25/2017,12:37:03.938,0.33183999999999997
02/25/2017,12:37:04.103,0.18251199999999998
02/25/2017,12:37:04.288,0.149328
02/25/2017,12:37:04.508,0.215696
02/25/2017,12:37:04.954,0.49776
02/25/2017,12:37:05.602,0.613904
02/25/2017,12:37:06.243,0.630496
02/25/2017,12:37:06.248,0.033184
02/25/2017,12:37:06.986,0.7300479999999999
02/25/2017,12:37:07.611,0.630496
02/25/2017,12:37:08.161,0.564128
02/25/2017,12:37:08.690,1.061888
02/25/2017,12:37:09.541,0.862784
02/25/2017,12:37:10.194,0.647088
02/25/2017,12:37:11.171,0.962336
02/25/2017,12:37:11.865,0.6636799999999999
02/25/2017,12:37:11.960,0.116144
02/25/2017,12:37:12.038,0.08295999999999999
02/25/2017,12:37:12.168,0.099552
02/25/2017,12:37:12.286,0.132736
02/25/2017,12:37:12.406,0.099552
02/25/2017,12:37:12.572,0.116144
02/25/2017,12:37:12.723,0.215696
02/25/2017,12:37:12.836,0.116144
02/25/2017,12:37:12.949,0.08295999999999999
02/25/2017,12:37:13.000,0.099552
02/25/2017,12:37:13.180,0.132736
02/25/2017,12:37:13.276,0.099552
02/25/2017,12:37:13.370,0.116144
02/25/2017,12:37:13.588,0.215696
02/25/2017,12:37:13.698,0.116144
02/25/2017,12:37:13.788,0.08295999999999999
02/25/2017,12:37:13.921,0.099552
02/25/2017,12:37:14.015,0.149328
02/25/2017,12:37:14.121,0.08295999999999999
02/25/2017,12:37:14.236,0.116144
02/25/2017,12:37:14.460,0.215696
02/25/2017,12:37:14.588,0.116144
02/25/2017,12:37:14.657,0.099552
02/25/2017,12:37:14.826,0.132736
02/25/2017,12:37:14.878,0.08295999999999999
02/25/2017,12:37:15.012,0.099552
02/25/2017,12:37:15.113,0.116144
02/25/2017,12:37:15.325,0.215696
02/25/2017,12:37:15.434,0.116144
02/25/2017,12:37:15.497,0.066368
02/25/2017,12:37:15.603,0.099552
02/25/2017,12:37:15.734,0.132736
02/25/2017,12:37:16.300,0.564128
02/25/2017,12:37:16.678,0.38161599999999996
02/25/2017,12:37:16.740,0.033184
02/25/2017,12:37:17.155,0.447984
02/25/2017,12:37:17.268,0.099552
02/25/2017,12:37:18.016,0.74664
02/25/2017,12:37:18.889,0.8461919999999999
02/25/2017,12:37:19.422,0.58072
02/25/2017,12:37:19.943,0.49776
02/25/2017,12:37:21.460,1.543056
02/25/2017,12:37:22.420,0.929152
02/25/2017,12:37:23.664,1.2112159999999998
02/25/2017,12:37:24.344,0.713456
02/25/2017,12:37:25.054,0.680272
02/25/2017,12:37:25.795,0.779824
02/25/2017,12:37:26.778,0.9457439999999999
02/25/2017,12:37:27.523,0.7632319999999999
02/25/2017,12:37:28.168,0.647088
02/25/2017,12:37:29.412,1.227808
02/25/2017,12:37:30.230,0.8296
02/25/2017,12:37:31.013,0.796416
02/25/2017,12:37:31.800,0.7632319999999999
02/25/2017,12:37:32.733,0.962336
02/25/2017,12:37:33.861,1.128256
02/25/2017,12:37:34.821,0.9789279999999999
02/25/2017,12:37:35.636,0.779824
02/25/2017,12:37:36.288,0.6636799999999999
02/25/2017,12:37:37.023,0.7632319999999999
02/25/2017,12:37:37.882,0.8296
02/25/2017,12:37:38.762,0.895968
02/25/2017,12:37:39.904,1.128256
02/25/2017,12:37:40.780,0.895968
02/25/2017,12:37:41.673,0.813008
02/25/2017,12:37:42.405,0.7632319999999999
02/25/2017,12:37:43.292,0.8793759999999999
02/25/2017,12:37:43.919,0.613904
02/25/2017,12:37:43.974,0.066368
02/25/2017,12:37:44.668,0.647088
02/25/2017,12:37:45.165,0.530944
02/25/2017,12:37:46.067,0.895968
02/25/2017,12:37:46.653,0.597312
02/25/2017,12:37:47.265,0.597312
02/25/2017,12:37:48.102,0.8296
02/25/2017,12:37:48.945,0.8296
02/25/2017,12:37:49.981,1.061888
02/25/2017,12:37:50.861,0.8296
02/25/2017,12:37:51.499,0.613904
02/25/2017,12:37:52.317,0.8296
02/25/2017,12:37:52.655,0.34843199999999996
02/25/2017,12:37:53.542,0.8793759999999999
02/25/2017,12:37:54.264,0.7300479999999999
02/25/2017,12:37:55.133,0.8296
02/25/2017,12:37:55.926,0.813008
02/25/2017,12:37:56.743,0.813008
02/25/2017,12:37:57.514,0.7632319999999999
02/25/2017,12:37:58.352,0.8296
02/25/2017,12:37:59.108,0.779824
02/25/2017,12:38:00.017,0.9125599999999999
02/25/2017,12:38:00.830,0.779824
02/25/2017,12:38:01.719,0.9125599999999999
02/25/2017,12:38:02.591,0.8461919999999999
02/25/2017,12:38:03.442,0.8461919999999999
02/25/2017,12:38:04.135,0.6968639999999999
02/25/2017,12:38:04.592,0.49776
02/25/2017,12:38:05.320,0.6968639999999999
02/25/2017,12:38:06.079,0.74664
02/25/2017,12:38:07.016,0.9789279999999999
02/25/2017,12:38:08.034,0.99552
02/25/2017,12:38:08.680,0.630496
02/25/2017,12:38:09.766,1.0784799999999999
02/25/2017,12:38:10.486,0.7300479999999999
02/25/2017,12:38:11.506,1.012112
02/25/2017,12:38:12.387,0.895968
02/25/2017,12:38:13.256,0.8461919999999999
02/25/2017,12:38:14.055,0.8296
02/25/2017,12:38:14.843,0.74664
02/25/2017,12:38:15.326,0.49776
02/25/2017,12:38:15.893,0.613904
02/25/2017,12:38:16.435,0.49776
02/25/2017,12:38:17.125,0.6968639999999999
02/25/2017,12:38:18.069,0.9125599999999999
02/25/2017,12:38:18.710,0.647088
02/25/2017,12:38:19.716,0.9789279999999999
02/25/2017,12:38:20.407,0.713456
02/25/2017,12:38:21.231,0.796416
02/25/2017,12:38:21.937,0.713456
02/25/2017,12:38:22.545,0.597312
02/25/2017,12:38:23.704,1.178032
02/25/2017,12:38:24.213,0.5143519999999999
02/25/2017,12:38:24.947,0.713456
02/25/2017,12:38:25.949,0.99552
02/25/2017,12:38:26.843,0.895968
02/25/2017,12:38:27.834,0.962336
02/25/2017,12:38:28.630,0.862784
02/25/2017,12:38:29.346,0.680272
02/25/2017,12:38:30.297,0.9457439999999999
02/25/2017,12:38:30.737,0.464576
02/25/2017,12:38:31.089,0.36502399999999996
02/25/2017,12:38:31.933,0.8461919999999999
02/25/2017,12:38:32.800,0.862784
02/25/2017,12:38:33.628,0.813008
02/25/2017,12:38:34.379,0.7300479999999999
02/25/2017,12:38:35.154,0.813008
02/25/2017,12:38:36.112,0.9125599999999999
02/25/2017,12:38:37.040,0.929152
02/25/2017,12:38:37.910,0.8793759999999999
02/25/2017,12:38:38.602,0.680272
02/25/2017,12:38:39.248,0.6968639999999999
02/25/2017,12:38:40.148,0.862784
02/25/2017,12:38:41.479,1.3273599999999999
02/25/2017,12:38:42.340,0.8793759999999999
02/25/2017,12:38:43.079,0.7300479999999999
02/25/2017,12:38:43.655,0.597312
02/25/2017,12:38:43.829,0.149328
02/25/2017,12:38:44.166,0.33183999999999997
02/25/2017,12:38:44.558,0.398208
02/25/2017,12:38:44.955,0.4148
02/25/2017,12:38:45.288,0.33183999999999997
02/25/2017,12:38:45.740,0.431392
02/25/2017,12:38:46.226,0.431392
02/25/2017,12:38:46.990,0.7632319999999999
02/25/2017,12:38:47.668,0.6968639999999999
02/25/2017,12:38:48.027,0.315248
02/25/2017,12:38:48.228,0.16591999999999998
02/25/2017,12:38:48.559,0.33183999999999997
02/25/2017,12:38:49.112,0.16591999999999998
02/25/2017,12:38:49.801,0.6636799999999999
02/25/2017,12:38:50.226,0.38161599999999996
02/25/2017,12:38:51.077,0.862784
02/25/2017,12:38:51.808,0.779824
02/25/2017,12:38:52.406,0.58072
02/25/2017,12:38:52.743,0.34843199999999996
02/25/2017,12:38:53.085,0.315248
02/25/2017,12:38:53.457,0.4148
02/25/2017,12:38:53.510,0.049776
02/25/2017,12:38:54.106,0.530944
02/25/2017,12:38:55.274,1.2112159999999998
02/25/2017,12:38:56.156,0.862784
02/25/2017,12:38:56.987,0.8296
02/25/2017,12:38:57.827,0.8296
02/25/2017,12:38:58.040,0.232288
02/25/2017,12:38:58.857,0.813008
02/25/2017,12:38:59.130,0.298656
02/25/2017,12:38:59.480,0.315248
02/25/2017,12:38:59.563,0.116144
02/25/2017,12:39:00.392,0.8296
02/25/2017,12:39:01.178,0.796416
02/25/2017,12:39:02.193,0.962336
02/25/2017,12:39:03.758,0.779824
02/25/2017,12:39:04.553,0.796416
02/25/2017,12:39:05.447,0.9125599999999999
02/25/2017,12:39:06.082,0.647088
02/25/2017,12:39:06.915,0.813008
02/25/2017,12:39:07.936,1.012112
02/25/2017,12:39:08.814,0.895968
02/25/2017,12:39:09.851,1.0287039999999998
02/25/2017,12:39:10.597,0.7632319999999999
02/25/2017,12:39:11.533,0.929152
02/25/2017,12:39:11.590,0.033184
02/25/2017,12:39:12.715,1.1448479999999999
02/25/2017,12:39:13.558,0.813008
02/25/2017,12:39:14.550,0.99552
02/25/2017,12:39:15.399,0.8461919999999999
02/25/2017,12:39:16.077,0.6968639999999999
02/25/2017,12:39:16.790,0.713456
02/25/2017,12:39:17.790,0.9789279999999999
02/25/2017,12:39:18.847,1.061888
02/25/2017,12:39:19.665,0.8296
02/25/2017,12:39:20.402,0.7300479999999999
02/25/2017,12:39:21.489,1.0784799999999999
02/25/2017,12:39:22.455,0.962336
02/25/2017,12:39:23.361,0.9125599999999999
02/25/2017,12:39:24.234,0.7632319999999999
02/25/2017,12:39:24.965,0.8296
02/25/2017,12:39:25.806,0.862784
02/25/2017,12:39:26.564,0.7300479999999999
02/25/2017,12:39:27.168,0.613904
02/25/2017,12:39:27.617,0.447984
02/25/2017,12:39:27.773,0.199104
02/25/2017,12:39:28.590,0.796416
02/25/2017,12:39:28.909,0.298656
02/25/2017,12:39:29.333,0.4148
02/25/2017,12:39:30.229,0.9125599999999999
02/25/2017,12:39:31.899,1.6592
02/25/2017,12:39:32.751,0.8461919999999999
02/25/2017,12:39:33.476,0.7300479999999999
02/25/2017,12:39:34.368,0.8793759999999999
02/25/2017,12:39:35.140,0.796416
02/25/2017,12:39:36.144,1.012112
02/25/2017,12:39:36.925,0.779824
02/25/2017,12:39:38.204,1.227808
02/25/2017,12:39:39.205,1.045296
02/25/2017,12:39:39.703,0.481168
02/25/2017,12:39:40.335,0.630496
02/25/2017,12:39:40.966,0.613904
02/25/2017,12:39:41.970,1.0287039999999998
02/25/2017,12:39:42.857,0.862784
02/25/2017,12:39:43.718,0.8793759999999999
02/25/2017,12:39:44.683,0.962336
02/25/2017,12:39:45.466,0.779824
02/25/2017,12:39:46.482,1.045296
02/25/2017,12:39:47.556,1.061888
02/25/2017,12:39:49.068,1.476688
02/25/2017,12:39:49.703,0.680272
02/25/2017,12:39:50.567,0.6968639999999999
02/25/2017,12:39:51.359,0.895968
02/25/2017,12:39:52.013,0.713456
02/25/2017,12:39:53.492,1.426912
02/25/2017,12:39:54.371,0.929152
02/25/2017,12:39:55.257,0.862784
02/25/2017,12:39:56.209,0.929152
02/25/2017,12:39:56.880,0.6968639999999999
02/25/2017,12:39:58.041,1.1448479999999999
02/25/2017,12:39:58.934,0.9125599999999999
02/25/2017,12:39:59.235,0.265472
02/25/2017,12:40:00.194,0.99552
02/25/2017,12:40:00.866,0.6636799999999999
02/25/2017,12:40:01.125,0.232288
02/25/2017,12:40:01.840,0.74664
02/25/2017,12:40:02.632,0.74664
02/25/2017,12:40:03.505,0.929152
02/25/2017,12:40:04.404,0.895968
02/25/2017,12:40:05.346,0.929152
02/25/2017,12:40:06.089,0.7300479999999999
02/25/2017,12:40:06.998,0.895968
02/25/2017,12:40:07.820,0.779824
02/25/2017,12:40:08.467,0.713456
02/25/2017,12:40:09.388,0.9125599999999999
02/25/2017,12:40:10.420,1.012112
02/25/2017,12:40:11.563,1.178032
02/25/2017,12:40:12.523,0.962336
02/25/2017,12:40:13.142,0.58072
02/25/2017,12:40:13.704,0.564128
02/25/2017,12:40:14.577,0.895968
02/25/2017,12:40:15.079,0.49776
02/25/2017,12:40:15.486,0.4148
02/25/2017,12:40:16.069,0.530944
02/25/2017,12:40:16.973,0.9457439999999999
02/25/2017,12:40:17.817,0.862784
02/25/2017,12:40:18.159,0.298656
02/25/2017,12:40:18.928,0.796416
02/25/2017,12:40:19.678,0.7632319999999999
02/25/2017,12:40:20.275,0.547536
02/25/2017,12:40:20.947,0.6968639999999999
02/25/2017,12:40:21.557,0.613904
02/25/2017,12:40:22.259,0.713456
02/25/2017,12:40:22.935,0.647088
02/25/2017,12:40:23.603,0.6968639999999999
02/25/2017,12:40:24.771,1.16144
02/25/2017,12:40:25.521,0.7300479999999999
02/25/2017,12:40:26.348,0.862784
02/25/2017,12:40:27.240,0.8793759999999999
02/25/2017,12:40:28.098,0.8296
02/25/2017,12:40:28.830,0.7632319999999999
02/25/2017,12:40:29.797,0.9457439999999999
02/25/2017,12:40:30.615,0.8296
02/25/2017,12:40:31.404,0.779824
02/25/2017,12:40:32.083,0.6968639999999999
02/25/2017,12:40:32.980,0.8793759999999999
02/25/2017,12:40:33.766,0.796416
02/25/2017,12:40:34.467,0.647088
02/25/2017,12:40:35.488,1.0287039999999998
02/25/2017,12:40:36.302,0.8296
02/25/2017,12:40:37.069,0.796416
02/25/2017,12:40:37.888,0.796416
02/25/2017,12:40:38.615,0.7632319999999999
02/25/2017,12:40:39.366,0.74664
02/25/2017,12:40:40.040,0.680272
02/25/2017,12:40:40.845,0.7632319999999999
02/25/2017,12:40:41.536,0.713456
02/25/2017,12:40:42.293,0.7300479999999999
02/25/2017,12:40:43.467,1.194624
02/25/2017,12:40:44.570,1.111664
02/25/2017,12:40:45.390,0.796416
02/25/2017,12:40:46.215,0.813008
02/25/2017,12:40:46.966,0.796416
02/25/2017,12:40:47.846,0.8461919999999999
02/25/2017,12:40:48.858,1.0287039999999998
02/25/2017,12:40:49.586,0.7300479999999999
02/25/2017,12:40:50.548,0.962336
02/25/2017,12:40:51.091,0.5143519999999999
02/25/2017,12:40:51.376,0.315248
02/25/2017,12:40:51.956,0.58072
02/25/2017,12:40:52.215,0.215696
02/25/2017,12:40:52.805,0.597312
02/25/2017,12:40:53.304,0.530944
02/25/2017,12:40:54.268,0.962336
02/25/2017,12:40:55.087,0.813008
02/25/2017,12:40:55.878,0.7632319999999999
02/25/2017,12:40:56.368,0.5143519999999999
02/25/2017,12:40:56.674,0.315248
02/25/2017,12:40:56.785,0.116144
02/25/2017,12:40:57.277,0.464576
02/25/2017,12:40:57.624,0.33183999999999997
02/25/2017,12:40:57.899,0.232288
02/25/2017,12:40:57.912,0.033184
02/25/2017,12:40:57.934,0.033184
02/25/2017,12:40:58.134,0.232288
02/25/2017,12:40:58.252,0.132736
02/25/2017,12:40:58.405,0.116144
02/25/2017,12:40:58.704,0.34843199999999996
02/25/2017,12:40:59.113,0.33183999999999997
02/25/2017,12:40:59.621,0.547536
02/25/2017,12:41:00.183,0.481168
02/25/2017,12:41:00.376,0.232288
02/25/2017,12:41:00.495,0.116144
02/25/2017,12:41:00.641,0.149328
02/25/2017,12:41:01.685,0.149328
02/25/2017,12:41:01.709,0.049776
02/25/2017,12:41:01.769,0.049776
02/25/2017,12:41:03.053,0.298656
02/25/2017,12:41:03.108,0.298656
02/25/2017,12:41:03.135,0.18251199999999998
02/25/2017,12:41:03.184,0.33183999999999997
02/25/2017,12:41:03.266,0.7300479999999999
02/25/2017,12:41:03.303,0.199104
02/25/2017,12:41:03.343,0.18251199999999998
02/25/2017,12:41:03.394,0.298656
02/25/2017,12:41:04.161,0.49776
02/25/2017,12:41:04.521,0.315248
02/25/2017,12:41:04.671,0.149328
02/25/2017,12:41:04.908,0.282064
02/25/2017,12:41:05.069,0.149328
02/25/2017,12:41:05.254,0.18251199999999998
02/25/2017,12:41:05.464,0.199104
02/25/2017,12:41:05.591,0.099552
02/25/2017,12:41:05.693,0.149328
02/25/2017,12:41:06.071,0.34843199999999996
02/25/2017,12:41:06.710,0.613904
02/25/2017,12:41:07.023,0.34843199999999996
02/25/2017,12:41:07.472,0.431392
02/25/2017,12:41:07.923,0.431392
02/25/2017,12:41:08.661,0.7632319999999999
02/25/2017,12:41:09.417,0.7632319999999999
02/25/2017,12:41:10.175,0.7632319999999999
02/25/2017,12:41:11.019,0.8296
02/25/2017,12:41:11.837,0.813008
02/25/2017,12:41:12.674,0.8461919999999999
02/25/2017,12:41:13.513,0.813008
02/25/2017,12:41:14.328,0.8296
02/25/2017,12:41:14.997,0.680272
02/25/2017,12:41:15.667,0.680272
02/25/2017,12:41:16.624,0.9457439999999999
