Id,class_label
2004,Vocal
2005,International
2006,RnB
2007,Vocal
2008,Folk
2009,Blues
2010,Rap
2011,New_Age
2012,Latin
2013,Folk
2014,New_Age
2015,RnB
2016,Vocal
2017,Vocal
2018,New_Age
2019,Latin
2020,Pop_Rock
2021,Pop_Rock
2022,International
2023,RnB
2024,Reggae
2025,New_Age
2026,Jazz
2027,International
2028,RnB
2029,New_Age
2030,Vocal
2031,Reggae
2032,Electronic
2033,International
2034,RnB
2035,Country
2036,Rap
2037,Reggae
2038,Latin
2039,New_Age
2040,Reggae
2041,Folk
2042,Rap
2043,Pop_Rock
2044,International
2045,Reggae
2046,Reggae
2047,RnB
2048,Blues
2049,Vocal
2050,Country
2051,Rap
2052,Jazz
2053,Jazz
2054,Reggae
2055,Folk
2056,Jazz
2057,Blues
2058,Reggae
2059,Vocal
2060,Reggae
2061,Latin
2062,Rap
2063,Latin
2064,Folk
2065,Rap
2066,Vocal
2067,Blues
2068,Blues
2069,Pop_Rock
2070,International
2071,Electronic
2072,Blues
2073,RnB
2074,International
2075,Reggae
2076,Pop_Rock
2077,International
2078,New_Age
2079,RnB
2080,RnB
2081,Vocal
2082,Folk
2083,RnB
2084,Pop_Rock
2085,Reggae
2086,Latin
2087,Vocal
2088,Latin
2089,RnB
2090,Electronic
2091,Jazz
2092,RnB
2093,Latin
2094,Latin
2095,Folk
2096,Blues
2097,Folk
2098,New_Age
2099,Blues
2100,Folk
2101,RnB
2102,RnB
2103,International
2104,New_Age
2105,Vocal
2106,Vocal
2107,Reggae
2108,Country
2109,Country
2110,International
2111,Country
2112,Electronic
2113,International
2114,RnB
2115,Blues
2116,Vocal
2117,New_Age
2118,RnB
2119,Jazz
2120,Electronic
2121,RnB
2122,Reggae
2123,RnB
2124,Latin
2125,Blues
2126,International
2127,International
2128,New_Age
2129,Reggae
2130,Country
2131,Reggae
2132,Reggae
2133,Jazz
2134,RnB
2135,Vocal
2136,Pop_Rock
2137,Blues
2138,New_Age
2139,Reggae
2140,Electronic
2141,Electronic
2142,Vocal
2143,Rap
2144,RnB
2145,Folk
2146,Blues
2147,Rap
2148,Folk
2149,Vocal
2150,Vocal
2151,Latin
2152,Folk
2153,Blues
2154,Blues
2155,Reggae
2156,Folk
2157,Electronic
2158,Folk
2159,Jazz
2160,International
2161,Vocal
2162,Rap
2163,Folk
2164,New_Age
2165,Electronic
2166,Blues
2167,Latin
2168,Vocal
2169,Vocal
2170,International
2171,Blues
2172,Country
2173,Jazz
2174,Rap
2175,Country
2176,Rap
2177,Latin
2178,Pop_Rock
2179,Reggae
2180,International
2181,Reggae
2182,Reggae
2183,Pop_Rock
2184,Pop_Rock
2185,Electronic
2186,Blues
2187,Reggae
2188,International
2189,Vocal
2190,Folk
2191,Jazz
2192,Vocal
2193,RnB
2194,Electronic
2195,Country
2196,Rap
2197,Vocal
2198,Electronic
2199,International
2200,Reggae
2201,Vocal
2202,Electronic
2203,Latin
2204,Pop_Rock
2205,Folk
2206,Country
2207,International
2208,RnB
2209,Jazz
2210,International
2211,New_Age
2212,Electronic
2213,Pop_Rock
2214,Electronic
2215,Pop_Rock
2216,Jazz
2217,Vocal
2218,Blues
2219,Electronic
2220,Jazz
2221,Blues
2222,Vocal
2223,Country
2224,Electronic
2225,Country
2226,Jazz
2227,Rap
2228,Vocal
2229,Reggae
2230,International
2231,Blues
2232,Electronic
2233,Jazz
2234,Country
2235,Latin
2236,Country
2237,Latin
2238,Country
2239,Jazz
2240,New_Age
2241,Reggae
2242,RnB
2243,International
2244,Folk
2245,Pop_Rock
2246,RnB
2247,Pop_Rock
2248,Rap
2249,RnB
2250,Rap
2251,RnB
2252,Rap
2253,Blues
2254,Pop_Rock
2255,New_Age
2256,Jazz
2257,Blues
2258,Folk
2259,Jazz
2260,Latin
2261,Vocal
2262,Latin
2263,Folk
2264,Blues
2265,Electronic
2266,Rap
2267,Jazz
2268,New_Age
2269,International
2270,RnB
2271,New_Age
2272,Country
2273,Pop_Rock
2274,Rap
2275,Pop_Rock
2276,Pop_Rock
2277,Pop_Rock
2278,Electronic
2279,Latin
2280,Jazz
2281,International
2282,Reggae
2283,Vocal
2284,Vocal
2285,Latin
2286,New_Age
2287,Vocal
2288,Rap
2289,International
2290,Vocal
2291,Pop_Rock
2292,Country
2293,Folk
2294,Reggae
2295,Vocal
2296,RnB
2297,Blues
2298,Pop_Rock
2299,Blues
2300,Jazz
2301,Pop_Rock
2302,Pop_Rock
2303,Blues
2304,Jazz
2305,Reggae
2306,Electronic
2307,Pop_Rock
2308,Latin
2309,Reggae
2310,RnB
2311,Rap
2312,Blues
2313,Electronic
2314,Reggae
2315,Vocal
2316,New_Age
2317,Reggae
2318,International
2319,Blues
2320,Electronic
2321,RnB
2322,Vocal
2323,RnB
2324,Vocal
2325,New_Age
2326,RnB
2327,Electronic
2328,Rap
2329,Pop_Rock
2330,Folk
2331,New_Age
2332,Reggae
2333,RnB
2334,Latin
2335,Folk
2336,Vocal
2337,Pop_Rock
2338,Country
2339,Blues
2340,Latin
2341,Folk
2342,Vocal
2343,Country
2344,Electronic
2345,RnB
2346,Country
2347,International
2348,Rap
2349,Country
2350,Reggae
2351,Reggae
2352,Vocal
2353,Folk
2354,Country
2355,Electronic
2356,Folk
2357,Jazz
2358,Pop_Rock
2359,Jazz
2360,Vocal
2361,New_Age
2362,Rap
2363,Reggae
2364,Rap
2365,Reggae
2366,Pop_Rock
2367,Jazz
2368,New_Age
2369,Pop_Rock
2370,Blues
2371,Blues
2372,Folk
2373,RnB
2374,Pop_Rock
2375,Rap
2376,New_Age
2377,Electronic
2378,Latin
2379,Reggae
2380,Latin
2381,Blues
2382,RnB
2383,Jazz
2384,Pop_Rock
2385,Electronic
2386,Electronic
2387,Jazz
2388,Reggae
2389,International
2390,Pop_Rock
2391,RnB
2392,Blues
2393,Folk
2394,RnB
2395,Country
2396,RnB
2397,Pop_Rock
2398,Pop_Rock
2399,Folk
2400,Pop_Rock
2401,Folk
2402,Electronic
2403,RnB
2404,Vocal
2405,New_Age
2406,Jazz
2407,International
2408,Country
2409,Reggae
2410,International
2411,Jazz
2412,Reggae
2413,Folk
2414,Vocal
2415,Country
2416,Latin
2417,Latin
2418,Vocal
2419,Folk
2420,Rap
2421,International
2422,Rap
2423,Rap
2424,Latin
2425,Latin
2426,International
2427,RnB
2428,Country
2429,Folk
2430,Reggae
2431,Reggae
2432,Electronic
2433,Rap
2434,Jazz
2435,Vocal
2436,Latin
2437,Latin
2438,Country
2439,Reggae
2440,Reggae
2441,Reggae
2442,RnB
2443,New_Age
2444,New_Age
2445,Reggae
2446,Folk
2447,RnB
2448,New_Age
2449,Vocal
2450,Reggae
2451,Latin
2452,Country
2453,Vocal
2454,Reggae
2455,International
2456,Latin
2457,Pop_Rock
2458,Reggae
2459,Folk
2460,Latin
2461,International
2462,Blues
2463,Country
2464,Rap
2465,Jazz
2466,International
2467,New_Age
2468,Rap
2469,RnB
2470,Blues
2471,Reggae
2472,RnB
2473,Pop_Rock
2474,Latin
2475,Latin
2476,RnB
2477,Latin
2478,Folk
2479,Blues
2480,Electronic
2481,Jazz
2482,New_Age
2483,New_Age
2484,Blues
2485,New_Age
2486,International
2487,Reggae
2488,International
2489,New_Age
2490,Pop_Rock
2491,Reggae
2492,Rap
2493,Pop_Rock
2494,International
2495,Latin
2496,Rap
2497,Rap
2498,Rap
2499,Rap
2500,Reggae
2501,Blues
2502,International
2503,International
2504,Vocal
2505,New_Age
2506,RnB
2507,New_Age
2508,Reggae
2509,Pop_Rock
2510,Country
2511,New_Age
2512,Electronic
2513,Latin
2514,Country
2515,Electronic
2516,Folk
2517,Jazz
2518,Rap
2519,Country
2520,Electronic
2521,Electronic
2522,Country
2523,Vocal
2524,Folk
2525,Rap
2526,New_Age
2527,Pop_Rock
2528,Folk
2529,Jazz
2530,Latin
2531,International
2532,Country
2533,Vocal
2534,Vocal
2535,Vocal
2536,Pop_Rock
2537,International
2538,Blues
2539,Rap
2540,Vocal
2541,Pop_Rock
2542,RnB
2543,Country
2544,Reggae
2545,RnB
2546,Rap
2547,Folk
2548,Reggae
2549,Jazz
2550,Jazz
2551,Latin
2552,Blues
2553,Vocal
2554,Pop_Rock
2555,Pop_Rock
2556,Folk
2557,Pop_Rock
2558,Vocal
2559,Pop_Rock
2560,Reggae
2561,International
2562,Rap
2563,Rap
2564,Reggae
2565,New_Age
2566,Electronic
2567,Rap
2568,Pop_Rock
2569,Vocal
2570,Rap
2571,Vocal
2572,International
2573,Vocal
2574,International
2575,Rap
2576,Country
2577,New_Age
2578,Blues
2579,Latin
2580,Folk
2581,RnB
2582,Latin
2583,Pop_Rock
2584,Country
2585,Rap
2586,Vocal
2587,Latin
2588,Blues
2589,RnB
2590,Folk
2591,RnB
2592,RnB
2593,New_Age
2594,Pop_Rock
2595,Blues
2596,Latin
2597,Country
2598,Rap
2599,International
2600,International
2601,Rap
2602,Vocal
2603,Vocal
2604,Reggae
2605,International
2606,Electronic
2607,Vocal
2608,RnB
2609,Electronic
2610,Blues
2611,Latin
2612,Electronic
2613,Electronic
2614,Electronic
2615,Blues
2616,International
2617,Jazz
2618,Folk
2619,Folk
2620,New_Age
2621,Country
2622,International
2623,International
2624,International
2625,RnB
2626,Jazz
2627,Blues
2628,Vocal
2629,International
2630,RnB
2631,Vocal
2632,Vocal
2633,Folk
2634,Latin
2635,Jazz
2636,New_Age
2637,Country
2638,International
2639,Latin
2640,Vocal
2641,International
2642,Latin
2643,Jazz
2644,Reggae
2645,Latin
2646,Reggae
2647,Jazz
2648,Country
2649,RnB
2650,Latin
2651,Rap
2652,Reggae
2653,Vocal
2654,Blues
2655,Electronic
2656,Rap
2657,Electronic
2658,RnB
2659,International
2660,Country
2661,Latin
2662,Folk
2663,RnB
2664,New_Age
2665,RnB
2666,Jazz
2667,Reggae
2668,International
2669,Blues
2670,International
2671,Latin
2672,Latin
2673,New_Age
2674,Vocal
2675,Jazz
2676,International
2677,Pop_Rock
2678,RnB
2679,Country
2680,Reggae
2681,New_Age
2682,Latin
2683,New_Age
2684,Jazz
2685,Pop_Rock
2686,Electronic
2687,Country
2688,Folk
2689,Latin
2690,Vocal
2691,Latin
2692,International
2693,International
2694,RnB
2695,Latin
2696,Reggae
2697,RnB
2698,Country
2699,Electronic
2700,New_Age
2701,Electronic
2702,Rap
2703,Folk
2704,Electronic
2705,Folk
2706,Latin
2707,Electronic
2708,RnB
2709,RnB
2710,International
2711,Latin
2712,RnB
2713,RnB
2714,Vocal
2715,Country
2716,Country
2717,Blues
2718,RnB
2719,Vocal
2720,Reggae
2721,Rap
2722,Electronic
2723,Rap
2724,International
2725,International
2726,Folk
2727,New_Age
2728,Electronic
2729,Folk
2730,New_Age
2731,Electronic
2732,Pop_Rock
2733,Pop_Rock
2734,RnB
2735,Blues
2736,Country
2737,Latin
2738,Pop_Rock
2739,Folk
2740,RnB
2741,Latin
2742,Folk
2743,Pop_Rock
2744,Country
2745,Jazz
2746,Latin
2747,International
2748,Country
2749,Blues
2750,Country
2751,Vocal
2752,Rap
2753,Pop_Rock
2754,Blues
2755,Electronic
2756,Reggae
2757,Vocal
2758,RnB
2759,Vocal
2760,Folk
2761,RnB
2762,Jazz
2763,RnB
2764,Vocal
2765,International
2766,Jazz
2767,Blues
2768,New_Age
2769,RnB
2770,Pop_Rock
2771,Reggae
2772,Rap
2773,New_Age
2774,Folk
2775,Electronic
2776,Reggae
2777,New_Age
2778,Vocal
2779,Pop_Rock
2780,Rap
2781,Folk
2782,Pop_Rock
2783,Vocal
2784,Electronic
2785,Pop_Rock
2786,Latin
2787,International
2788,Blues
2789,International
2790,New_Age
2791,Rap
2792,Latin
2793,Folk
2794,Reggae
2795,Blues
2796,Country
2797,Jazz
2798,New_Age
2799,Reggae
2800,Folk
2801,Country
2802,Jazz
2803,International
2804,Vocal
2805,Jazz
2806,Pop_Rock
2807,Country
2808,New_Age
2809,Country
2810,Electronic
2811,Latin
2812,Electronic
2813,Latin
2814,Country
2815,Vocal
2816,Pop_Rock
2817,Vocal
2818,Electronic
2819,International
2820,Electronic
2821,New_Age
2822,International
2823,Blues
2824,Rap
2825,Electronic
2826,Reggae
2827,Jazz
2828,Rap
2829,Blues
2830,Pop_Rock
2831,Folk
2832,Blues
2833,RnB
2834,International
2835,Pop_Rock
2836,International
2837,Jazz
2838,Country
2839,Electronic
2840,RnB
2841,International
2842,Jazz
2843,New_Age
2844,Country
2845,Electronic
2846,Electronic
2847,International
2848,Reggae
2849,Electronic
2850,International
2851,RnB
2852,Electronic
2853,Latin
2854,Electronic
2855,New_Age
2856,Electronic
2857,Jazz
2858,Jazz
2859,Jazz
2860,Reggae
2861,Latin
2862,Reggae
2863,International
2864,Blues
2865,RnB
2866,Latin
2867,International
2868,Folk
2869,Country
2870,Pop_Rock
2871,Blues
2872,Latin
2873,Vocal
2874,Rap
2875,Latin
2876,Rap
2877,Rap
2878,Vocal
2879,New_Age
2880,Pop_Rock
2881,Vocal
2882,New_Age
2883,Electronic
2884,RnB
2885,Vocal
2886,Rap
2887,RnB
2888,Rap
2889,Vocal
2890,RnB
2891,International
2892,New_Age
2893,Electronic
2894,RnB
2895,Vocal
2896,Rap
2897,Latin
2898,Folk
2899,Reggae
2900,Vocal
2901,New_Age
2902,Reggae
2903,Jazz
2904,Electronic
2905,New_Age
2906,RnB
2907,New_Age
2908,International
2909,Latin
2910,New_Age
2911,International
2912,Pop_Rock
2913,New_Age
2914,Pop_Rock
2915,International
2916,Country
2917,Reggae
2918,Pop_Rock
2919,Jazz
2920,Country
2921,RnB
2922,Rap
2923,Latin
2924,Country
2925,RnB
2926,Latin
2927,New_Age
2928,Vocal
2929,International
2930,Vocal
2931,Folk
2932,Blues
2933,RnB
2934,RnB
2935,Folk
2936,Blues
2937,Jazz
2938,Jazz
2939,Country
2940,Vocal
2941,Rap
2942,Pop_Rock
2943,Blues
2944,Rap
2945,Electronic
2946,International
2947,Pop_Rock
2948,Country
2949,Reggae
2950,Electronic
2951,Country
2952,Rap
2953,Vocal
2954,RnB
2955,Electronic
2956,Vocal
2957,Vocal
2958,Electronic
2959,Pop_Rock
2960,Jazz
2961,Vocal
2962,Jazz
2963,Latin
2964,Vocal
2965,Blues
2966,RnB
2967,Latin
2968,Reggae
2969,Electronic
2970,New_Age
2971,Rap
2972,Vocal
2973,Jazz
2974,Latin
2975,Pop_Rock
2976,RnB
2977,RnB
2978,Electronic
2979,Jazz
2980,Blues
2981,RnB
2982,RnB
2983,International
2984,Country
2985,Electronic
2986,International
2987,Latin
2988,Blues
2989,Folk
2990,Rap
2991,Blues
2992,Jazz
2993,International
2994,International
2995,Reggae
2996,Pop_Rock
2997,Electronic
2998,New_Age
2999,Blues
3000,Blues
3001,International
3002,Latin
3003,RnB
3004,Electronic
3005,Reggae
3006,New_Age
3007,Rap
3008,Country
3009,Rap
3010,Vocal
3011,Electronic
3012,New_Age
3013,Electronic
3014,Pop_Rock
3015,International
3016,Folk
3017,Blues
3018,Vocal
3019,Country
3020,Blues
3021,Electronic
3022,Blues
3023,Vocal
3024,Vocal
3025,Electronic
3026,Electronic
3027,RnB
3028,Rap
3029,Blues
3030,Jazz
3031,Rap
3032,New_Age
3033,Reggae
3034,Pop_Rock
3035,Country
3036,Folk
3037,Country
3038,Blues
3039,International
3040,Blues
3041,Country
3042,RnB
3043,International
3044,New_Age
3045,Vocal
3046,Latin
3047,Folk
3048,Reggae
3049,Reggae
3050,Latin
3051,Country
3052,Jazz
3053,Reggae
3054,Electronic
3055,Reggae
3056,Electronic
3057,RnB
3058,Vocal
3059,Vocal
3060,Rap
3061,Electronic
3062,RnB
3063,International
3064,Latin
3065,Reggae
3066,Vocal
3067,Vocal
3068,New_Age
3069,Latin
3070,International
3071,Jazz
3072,Folk
3073,Folk
3074,Blues
3075,Reggae
3076,Jazz
3077,Rap
3078,Jazz
3079,Latin
3080,International
3081,Pop_Rock
3082,Pop_Rock
3083,Jazz
3084,Electronic
3085,Blues
3086,Folk
3087,New_Age
3088,New_Age
3089,Jazz
3090,New_Age
3091,Blues
3092,Rap
3093,International
3094,New_Age
3095,Folk
3096,Blues
3097,RnB
3098,Country
3099,International
3100,International
3101,Blues
3102,Latin
3103,Latin
3104,RnB
3105,New_Age
3106,Blues
3107,Country
3108,Vocal
3109,Electronic
3110,Electronic
3111,Rap
3112,Country
3113,Vocal
3114,Pop_Rock
3115,Electronic
3116,RnB
3117,Jazz
3118,New_Age
3119,RnB
3120,Rap
3121,Country
3122,Jazz
3123,Jazz
3124,Jazz
3125,RnB
3126,Jazz
3127,Folk
3128,Electronic
3129,Folk
3130,Pop_Rock
3131,Rap
3132,Electronic
3133,Jazz
3134,RnB
3135,International
3136,Pop_Rock
3137,Reggae
3138,Country
3139,Rap
3140,Electronic
3141,International
3142,New_Age
3143,Electronic
3144,Latin
3145,Rap
3146,Country
3147,Latin
3148,Pop_Rock
3149,Electronic
3150,Folk
3151,Rap
3152,International
3153,Reggae
3154,RnB
3155,Blues
3156,Reggae
3157,Country
3158,RnB
3159,RnB
3160,Jazz
3161,Latin
3162,International
3163,Folk
3164,Reggae
3165,Vocal
3166,Country
3167,Reggae
3168,Reggae
3169,International
3170,Rap
3171,Vocal
3172,Rap
3173,Reggae
3174,Rap
3175,Country
3176,New_Age
3177,RnB
3178,Reggae
3179,Electronic
3180,New_Age
3181,Latin
3182,Electronic
3183,Pop_Rock
3184,Reggae
3185,Latin
3186,New_Age
3187,Latin
3188,Latin
3189,Blues
3190,Latin
3191,Jazz
3192,Pop_Rock
3193,Vocal
3194,Country
3195,Rap
3196,International
3197,Vocal
3198,Folk
3199,International
3200,Jazz
3201,International
3202,Folk
3203,New_Age
3204,Latin
3205,Electronic
3206,Blues
3207,Latin
3208,New_Age
3209,RnB
3210,RnB
3211,RnB
3212,Country
3213,International
3214,Blues
3215,Vocal
3216,Vocal
3217,Latin
3218,Vocal
3219,Vocal
3220,Jazz
3221,International
3222,Electronic
3223,Rap
3224,Vocal
3225,RnB
3226,Reggae
3227,Reggae
3228,Electronic
3229,Electronic
3230,Pop_Rock
3231,New_Age
3232,Latin
3233,Reggae
3234,Country
3235,Country
3236,Blues
3237,Jazz
3238,Vocal
3239,Reggae
3240,Folk
3241,Reggae
3242,International
3243,Jazz
3244,Blues
3245,Blues
3246,Latin
3247,Rap
3248,Rap
3249,New_Age
3250,Vocal
3251,Folk
3252,Blues
3253,Latin
3254,RnB
3255,Rap
3256,RnB
3257,Blues
3258,Rap
3259,Reggae
3260,Jazz
3261,Vocal
3262,International
3263,Jazz
3264,RnB
3265,New_Age
3266,Vocal
3267,Folk
3268,Pop_Rock
3269,New_Age
3270,Latin
3271,International
3272,Blues
3273,Reggae
3274,Jazz
3275,Reggae
3276,Reggae
3277,Pop_Rock
3278,Vocal
3279,Latin
3280,Reggae
3281,Pop_Rock
3282,RnB
3283,International
3284,Pop_Rock
3285,RnB
3286,Latin
3287,Electronic
3288,Jazz
3289,Pop_Rock
3290,New_Age
3291,New_Age
3292,Electronic
3293,International
3294,Electronic
3295,Folk
3296,International
3297,Folk
3298,Latin
3299,Latin
3300,Latin
3301,Reggae
3302,Reggae
3303,Latin
3304,Vocal
3305,RnB
3306,Blues
3307,Folk
3308,Latin
3309,Jazz
3310,Folk
3311,Reggae
3312,Latin
3313,Electronic
3314,Jazz
3315,International
3316,New_Age
3317,Jazz
3318,Rap
3319,Rap
3320,Folk
3321,Country
3322,Pop_Rock
3323,Latin
3324,International
3325,Latin
3326,Pop_Rock
3327,Vocal
3328,Country
3329,Country
3330,Rap
3331,Rap
3332,RnB
3333,Reggae
3334,Folk
3335,Country
3336,Reggae
3337,Folk
3338,Folk
3339,Vocal
3340,RnB
3341,Jazz
3342,Latin
3343,International
3344,Folk
3345,Latin
3346,Latin
3347,Jazz
3348,Folk
3349,Country
3350,Reggae
3351,Pop_Rock
3352,Pop_Rock
3353,Reggae
3354,Pop_Rock
3355,Latin
3356,New_Age
3357,Pop_Rock
3358,Blues
3359,International
3360,Country
3361,Jazz
3362,Electronic
3363,International
3364,Latin
3365,RnB
3366,Country
3367,Folk
3368,New_Age
3369,Rap
3370,International
3371,Rap
3372,Rap
3373,Vocal
3374,Pop_Rock
3375,Latin
3376,Blues
3377,International
3378,Folk
3379,RnB
3380,Reggae
3381,Rap
3382,Folk
3383,Folk
3384,Rap
3385,Rap
3386,Blues
3387,Reggae
3388,Reggae
3389,Blues
3390,International
3391,Pop_Rock
3392,Vocal
3393,Reggae
3394,Blues
3395,Blues
3396,Blues
3397,Jazz
3398,Pop_Rock
3399,Folk
3400,Country
3401,Latin
3402,Reggae
3403,Pop_Rock
3404,Blues
3405,Jazz
3406,Electronic
3407,Latin
3408,Vocal
3409,Country
3410,Pop_Rock
3411,Jazz
3412,RnB
3413,New_Age
3414,New_Age
3415,New_Age
3416,Electronic
3417,Latin
3418,Vocal
3419,Electronic
3420,Vocal
3421,Reggae
3422,International
3423,RnB
3424,Jazz
3425,International
3426,New_Age
3427,Reggae
3428,Electronic
3429,Jazz
3430,Folk
3431,Latin
3432,Country
3433,Rap
3434,New_Age
3435,RnB
3436,Rap
3437,RnB
3438,Reggae
3439,New_Age
3440,International
3441,Electronic
3442,Electronic
3443,Rap
3444,Reggae
3445,Rap
3446,Country
3447,Blues
3448,Vocal
3449,Electronic
3450,New_Age
3451,Electronic
3452,New_Age
3453,Folk
3454,Folk
3455,International
3456,Jazz
3457,Blues
3458,Electronic
3459,Vocal
3460,Vocal
3461,Blues
3462,Blues
3463,International
3464,RnB
3465,New_Age
3466,Pop_Rock
3467,Vocal
3468,Rap
3469,Jazz
3470,RnB
3471,Electronic
3472,Electronic
3473,International
3474,Latin
3475,Folk
3476,RnB
3477,Electronic
3478,Reggae
3479,Pop_Rock
3480,Country
3481,Jazz
3482,Country
3483,International
3484,Jazz
3485,Latin
3486,Rap
3487,RnB
3488,International
3489,Electronic
3490,Rap
3491,Country
3492,New_Age
3493,New_Age
3494,Jazz
3495,International
3496,Country
3497,Jazz
3498,Rap
3499,Jazz
3500,RnB
3501,Pop_Rock
3502,Blues
3503,RnB
3504,Country
3505,Latin
3506,Reggae
3507,International
3508,Pop_Rock
3509,Jazz
3510,Reggae
3511,Blues
3512,Blues
3513,RnB
3514,RnB
3515,Blues
3516,New_Age
3517,International
3518,Blues
3519,New_Age
3520,Vocal
3521,Latin
3522,Folk
3523,Jazz
3524,Electronic
3525,International
3526,Vocal
3527,Country
3528,Latin
3529,Reggae
3530,New_Age
3531,Jazz
3532,Jazz
3533,Reggae
3534,Pop_Rock
3535,Jazz
3536,Jazz
3537,Vocal
3538,Vocal
3539,Jazz
3540,Blues
3541,Pop_Rock
3542,International
3543,New_Age
3544,Country
3545,Reggae
3546,Vocal
3547,RnB
3548,New_Age
3549,Rap
3550,Blues
3551,International
3552,Electronic
3553,Reggae
3554,Vocal
3555,Folk
3556,Rap
3557,Country
3558,New_Age
3559,Latin
3560,Latin
3561,Reggae
3562,Electronic
3563,Rap
3564,Jazz
3565,Latin
3566,Latin
3567,Jazz
3568,Jazz
3569,Blues
3570,Country
3571,Pop_Rock
3572,Electronic
3573,Country
3574,Vocal
3575,Blues
3576,Folk
3577,Rap
3578,RnB
3579,New_Age
3580,Blues
3581,International
3582,Country
3583,Latin
3584,RnB
3585,Electronic
3586,Reggae
3587,Pop_Rock
3588,New_Age
3589,International
3590,Jazz
3591,Electronic
3592,Pop_Rock
3593,Pop_Rock
3594,RnB
3595,Folk
3596,Jazz
3597,Rap
3598,Rap
3599,New_Age
3600,International
3601,Jazz
3602,Rap
3603,Pop_Rock
3604,International
3605,Pop_Rock
3606,Vocal
3607,Pop_Rock
3608,Pop_Rock
3609,Pop_Rock
3610,International
3611,Latin
3612,Folk
3613,Pop_Rock
3614,Jazz
3615,Country
3616,Blues
3617,Folk
3618,International
3619,International
3620,Vocal
3621,Electronic
3622,Electronic
3623,Pop_Rock
3624,Reggae
3625,Electronic
3626,New_Age
3627,Latin
3628,Rap
3629,International
3630,Blues
3631,Blues
3632,Latin
3633,Latin
3634,Latin
3635,International
3636,International
3637,Reggae
3638,Country
3639,International
3640,Blues
3641,Reggae
3642,Electronic
3643,Folk
3644,New_Age
3645,Pop_Rock
3646,RnB
3647,International
3648,Latin
3649,Rap
3650,International
3651,Pop_Rock
3652,RnB
3653,International
3654,Latin
3655,Vocal
3656,Pop_Rock
3657,Rap
3658,International
3659,RnB
3660,Rap
3661,Country
3662,Country
3663,RnB
3664,Blues
3665,Country
3666,New_Age
3667,RnB
3668,Folk
3669,Folk
3670,Jazz
3671,Vocal
3672,RnB
3673,Country
3674,International
3675,Latin
3676,Rap
3677,International
3678,RnB
3679,Jazz
3680,Blues
3681,Rap
3682,Blues
3683,Country
3684,Folk
3685,Blues
3686,Folk
3687,International
3688,Reggae
3689,Jazz
3690,New_Age
3691,International
3692,New_Age
3693,Country
3694,New_Age
3695,Latin
3696,International
3697,Electronic
3698,Folk
3699,Reggae
3700,New_Age
3701,Reggae
3702,Folk
3703,Reggae
3704,Latin
3705,New_Age
3706,Pop_Rock
3707,International
3708,Reggae
3709,Pop_Rock
3710,Reggae
3711,Country
3712,Reggae
3713,Electronic
3714,Latin
3715,RnB
3716,International
3717,Vocal
3718,RnB
3719,Reggae
3720,Folk
3721,Jazz
3722,Vocal
3723,Blues
3724,Rap
3725,New_Age
3726,International
3727,Vocal
3728,RnB
3729,Rap
3730,Vocal
3731,Blues
3732,Blues
3733,Reggae
3734,Country
3735,New_Age
3736,New_Age
3737,Latin
3738,Folk
3739,Rap
3740,International
3741,Vocal
3742,Rap
3743,Jazz
3744,Electronic
3745,Jazz
3746,Jazz
3747,RnB
3748,Country
3749,New_Age
3750,Rap
3751,Rap
3752,RnB
3753,RnB
3754,Latin
3755,RnB
3756,Vocal
3757,Country
3758,Jazz
3759,Jazz
3760,New_Age
3761,Rap
3762,Vocal
3763,RnB
3764,Reggae
3765,New_Age
3766,Blues
3767,Folk
3768,Vocal
3769,Vocal
3770,International
3771,Blues
3772,Country
3773,Country
3774,Rap
3775,Pop_Rock
3776,Electronic
3777,Pop_Rock
3778,RnB
3779,Jazz
3780,Latin
3781,Latin
3782,Latin
3783,Reggae
3784,Reggae
3785,Reggae
3786,New_Age
3787,International
3788,Jazz
3789,New_Age
3790,Reggae
3791,Vocal
3792,Folk
3793,RnB
3794,Rap
3795,Latin
3796,International
3797,Country
3798,International
3799,Vocal
3800,Jazz
3801,Vocal
3802,RnB
3803,New_Age
3804,Rap
3805,Vocal
3806,Reggae
3807,Country
3808,Blues
3809,International
3810,Folk
3811,Vocal
3812,Folk
3813,RnB
3814,RnB
3815,Country
3816,Country
3817,Jazz
3818,Reggae
3819,Electronic
3820,Vocal
3821,Pop_Rock
3822,Latin
3823,Jazz
3824,Electronic
3825,Vocal
3826,Vocal
3827,Pop_Rock
3828,Electronic
3829,Folk
3830,Blues
3831,New_Age
3832,RnB
3833,Country
3834,Folk
3835,Latin
3836,Electronic
3837,Country
3838,Latin
3839,New_Age
3840,Electronic
3841,Pop_Rock
3842,Country
3843,International
3844,International
3845,New_Age
3846,Latin
3847,Vocal
3848,Jazz
3849,Vocal
3850,RnB
3851,Pop_Rock
3852,Country
3853,New_Age
3854,Blues
3855,International
3856,Electronic
3857,Latin
3858,Vocal
3859,Jazz
3860,New_Age
3861,Electronic
3862,Vocal
3863,Reggae
3864,International
3865,Folk
3866,Jazz
3867,RnB
3868,Vocal
3869,Vocal
3870,Latin
3871,Rap
3872,Folk
3873,Electronic
3874,International
3875,Jazz
3876,Latin
3877,Blues
3878,Electronic
3879,Latin
3880,Pop_Rock
3881,Reggae
3882,Country
3883,Reggae
3884,Pop_Rock
3885,Latin
3886,Latin
